id,type,componentId,title,category,confidence,anchor,evidence,overview,function,relationships,inspection,safety
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#216784,component-label,C28,Tool-Magazine Access Door,Access Guard,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[-1.3309999704360962,1.6022499799728394,0.669500008225441],""direction"":[-0.8677046370896386,0.3533624618629126,0.3496049675266645],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""Mill Operator's Manual: generic automatic tool-changer overview"",""publisher"":""Haas Automation, Inc."",""url"":""https://www.haascnc.com/content/dam/haascnc/en/service/manual/operator/english_mill_interactive_manual_print_version_2023.pdf"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection"",""relationships""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.212 General requirements for all machines"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.212"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2994823_TUER_WZW_KPL at occurrence path DMU50_4843_ASM > 4843_KABINE_30-60WZ > 2994600_ZBS > 2994816_ABDECKUNG > 2994823_TUER_WZW_KPL"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Tool-Magazine Access Door is the door used to reach the tool magazine enclosure.,It provides controlled service access to the magazine-side equipment while acting as a guard when closed.,It belongs to the tool-magazine enclosure beside the side service door and magazine mechanism.,"Inspect the door edges, window or panel surface, latch area, and frame alignment from an authorized position. Record any change and use exact maintenance information before corrective work.",Open only under authorized conditions. Do not reach into tool-changing equipment until energy is controlled.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#225896,component-label,C29,Side Service Door,Access Guard,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[1.6299999356269836,1.4000000357627869,0.9599999785423279],""direction"":[-0.5723264207472906,-0.3295245318889711,0.7509034898027508],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.212 General requirements for all machines"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.212"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2586948_TUER_KPLT at occurrence path DMU50_4843_ASM > 4843_KABINE_30-60WZ > 2994600_ZBS > 2586948_TUER_KPLT"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Side Service Door is the side door for access to equipment beside the tool magazine.,It provides a guarded opening for service while closing the enclosure during normal operation.,It belongs to the tool-magazine enclosure near the tool-magazine access door and changer mechanism.,"Inspect the door seams, panel condition, attachment points, and alignment with the opening from an authorized position. Record any change and use exact maintenance information before corrective work.",Open only under authorized conditions. Identify hazards behind the door before beginning service.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#236327,component-label,C30,Enclosure Catch Pan,Coolant Containment,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[-1.3919999599456787,0.8463000357151031,0.38250001426786184],""direction"":[-0.9776105866512071,-0.21041035550415552,0.0022412416418667526],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""Metalworking Fluids"",""publisher"":""National Institute for Occupational Safety and Health"",""url"":""https://archive.cdc.gov/www_cdc_gov/niosh/topics/metalworking/default.html"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection"",""safety""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2994606_KPLNG at occurrence path DMU50_4843_ASM > 4843_KABINE_30-60WZ > 2994606_KPLNG"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Enclosure Catch Pan is the pan-shaped containment surface beneath the enclosure.,"It collects coolant, chips, and residue that fall from the working area.",It sits within the machine enclosure below the main working and tool-magazine enclosures.,"Inspect the enclosure catch-pan seams, low points, drain-area condition, and buildup of chips or residue from an authorized position. Record any change and use exact maintenance information before corrective work.",Avoid contact with accumulated coolant and sharp chips. Use approved protective equipment and authorized access.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#238519,component-label,C31,Rear Service Housing,Service Enclosure,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0.7649999856948853,0.4699999988079071,0.5199999809265137],""direction"":[-0.07835380963722159,-0.3091126399997347,0.9477922010165142],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.212 General requirements for all machines"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.212"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2889519_GEHAEUSE at occurrence path DMU50_4843_ASM > 4843_KABINE_30-60WZ > 2889519_GEHAEUSE"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Rear Service Housing is the rear housing that closes a service area behind the machine.,It provides a protected outer surface and controlled access to equipment not identified in this view.,It belongs to the machine enclosure behind the main working enclosure and tool-magazine enclosure.,"Inspect the housing panels, door seams, mounting points, and traces of fluid or damage from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not open an unidentified service housing without authorization. Confirm all hazards before access.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#255429,component-label,C32,Pivoting Support Arm,Coolant Delivery,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[-0.048877160996198654,0.4297603517770767,-0.3429483629567551],""direction"":[-0.6492313532903214,-0.43823665214005386,-0.621648845109436],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""Metalworking Fluids"",""publisher"":""National Institute for Occupational Safety and Health"",""url"":""https://archive.cdc.gov/www_cdc_gov/niosh/topics/metalworking/default.html"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection"",""safety""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2603326_AUSLEGEARM at occurrence path DMU50_4843_ASM > 2590726_KS-BEH_ZEI > 2572244_BETT > 3034510_ABT > 2603326_AUSLEGEARM"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Pivoting Support Arm is the long support member beside the coolant vessel area.,"It supports the surrounding coolant-related structure and may allow a visible change in position, without establishing adjustment details.","It belongs to the coolant support assembly near the vessel shells, elbow joint, and support profile.","Inspect the support-arm joints, surface condition, deflection, and clearance to nearby shells from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not force or support the arm by hand. Use machine-specific instructions and authorized isolation.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#275229,component-label,C33,Lower Coolant Vessel Shell,Coolant Containment,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0,-0.1251540184020996,0.025456102564930916],""direction"":[0.6507183583771359,-0.7114942799332532,0.2652197347356091],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""Metalworking Fluids"",""publisher"":""National Institute for Occupational Safety and Health"",""url"":""https://archive.cdc.gov/www_cdc_gov/niosh/topics/metalworking/default.html"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection"",""safety""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2912561_UNTERSCHALE-VEREINF at occurrence path DMU50_4843_ASM > 2590726_KS-BEH_ZEI > 2912561_UNTERSCHALE-VEREINF"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Lower Coolant Vessel Shell is the lower half of the coolant vessel housing.,It forms the lower enclosing surface around coolant-related equipment without establishing its capacity or pressure rating.,It belongs to the coolant support assembly below the upper coolant vessel shell and near the elbow joint.,"Inspect the lower shell seams, attachment points, corrosion, and residue at interfaces from an authorized position. Record any change and use exact maintenance information before corrective work.","Treat unknown fluid residue cautiously. Follow site controls before opening, draining, or separating the shell."
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#276676,component-label,C34,Upper Coolant Vessel Shell,Coolant Containment,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0.2799638509750366,0.3403705358505249,0.3624701760709286],""direction"":[0.6981617175815743,-0.6962601724867897,0.16670929281900354],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""Metalworking Fluids"",""publisher"":""National Institute for Occupational Safety and Health"",""url"":""https://archive.cdc.gov/www_cdc_gov/niosh/topics/metalworking/default.html"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection"",""safety""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2917630_OBERSCHALE-VEREINFACHT at occurrence path DMU50_4843_ASM > 2590726_KS-BEH_ZEI > 2917630_OBERSCHALE-VEREINFACHT"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Upper Coolant Vessel Shell is the upper half of the coolant vessel housing.,It forms the upper enclosing surface around coolant-related equipment without establishing its capacity or pressure rating.,It belongs to the coolant support assembly above the lower coolant vessel shell and near the elbow joint.,"Inspect the upper shell seams, attachment points, corrosion, and residue at interfaces from an authorized position. Record any change and use exact maintenance information before corrective work.","Treat unknown fluid residue cautiously. Follow site controls before opening, draining, or separating the shell."
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#287374,component-label,C35,Coolant Vessel Elbow Joint,Coolant Delivery,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[-0.29557421058416367,0.3192443251609802,0.10865319013828412],""direction"":[0.5976922926165753,-0.8009014863915863,0.036341882759284835],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""Metalworking Fluids"",""publisher"":""National Institute for Occupational Safety and Health"",""url"":""https://archive.cdc.gov/www_cdc_gov/niosh/topics/metalworking/default.html"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection"",""safety""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2931353_L-GELENK at occurrence path DMU50_4843_ASM > 2590726_KS-BEH_ZEI > 2931353_L-GELENK"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Coolant Vessel Elbow Joint is the angled connection beside the coolant vessel shells.,"It joins visible parts of the coolant support assembly, but the exact medium and internal arrangement are not established.",It sits beside the upper and lower coolant vessel shells and the pivoting support arm.,"Inspect the elbow joint interfaces, alignment, residue around joints, and clearance to the shells from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not loosen the elbow joint until the contents and all stored energy have been identified and controlled.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#432180,component-label,C36,DS04 Auxiliary Module,Machine Auxiliary,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0,0.3570750057697296,0.04015999916009605],""direction"":[0.32538659007998466,0.776867662799326,-0.5390734657658754],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node DS04BD0FC642 at occurrence path DMU50_4843_ASM > 3755454 > 2831032_3707180 > DS04BD0FC642"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",DS04 Auxiliary Module is the compact DS04 grouping beside the pipe-support structure.,"It gathers auxiliary equipment into one visible module; its exact electrical, fluid, or control role is not established.",It belongs to the pipe support and auxiliary module beside the auxiliary pipe and supporting structure.,"Inspect the module mounting, outer surfaces, nearby pipe clearance, and signs of damage or leakage from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not open or disconnect the DS04 module until qualified personnel identify and isolate applicable hazards.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#49560,component-label,C37,Spray Unit,Coolant Delivery,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[-0.07600000128149986,0.8855000138282776,0.021000005304813385],""direction"":[0.017880878226375463,0.9854951077024376,0.1687591979372213],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""source-cad"",""title"":""Source CAD node 3223650_SPISTO at occurrence path DMU50_4843_ASM > 2627893_GRUNDMASCHINE > 3223650_SPISTO"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Spray Unit is a compact coolant-delivery assembly near the column-side machine structure.,"It directs or supports coolant delivery toward the machining area, without establishing pressure or adjustment settings.",It belongs to the base and column system near the coolant nozzle array and spindle work area.,"Inspect the spray unit body, outlet area, fitting condition, and clearance to moving members from an authorized position. Record any change and use exact maintenance information before corrective work.",Avoid exposure to coolant spray. Isolate machine motion and follow site fluid controls before service.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#57619,component-label,C38,Machine Bed Body,Machine Structure,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0,0.019999999552965164,0.6500000208616257],""direction"":[0.07232099034560457,-0.9405944910349721,-0.33174037708740356],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""source-cad"",""title"":""Source CAD node 2572244_BETT_01 at occurrence path DMU50_4843_ASM > 2572244_BETT > 2572244_BETT_01"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Machine Bed Body is the main solid structural member within the machine bed.,It carries machine loads and provides a rigid base for the workholding and column-side systems.,It belongs to the machine bed below the swivel rotary table and base and column system.,"Inspect the bed body surfaces, mounting interfaces, corrosion or damage, and fluid accumulation from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not work beneath unsupported machine structure. Follow approved lifting and service procedures.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#97240,component-label,C39,Spindle Mounting Flange,Spindle System,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0.10719999670982361,0,0],""direction"":[0.8907285677082125,-0.41433946720016074,0.18688345188582958],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""source-cad"",""title"":""Source CAD node 2849731_FLANSCH at occurrence path DMU50_4843_ASM > 2850201_SPINDEL_SK40_14K > 2849731_FLANSCH"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Spindle Mounting Flange is the circular mounting interface around the spindle assembly.,It supports the spindle body and helps locate it against the surrounding machine structure.,It belongs to the SK40 spindle assembly beside the milling spindle body and column-side support.,"Inspect the mounting flange face, fastener locations, interface cleanliness, and signs of fretting or damage from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not loosen spindle mounting parts without qualified guidance and authorized energy control.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#272040,component-label,C40,Coolant Support Profile,Coolant Delivery,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0.04650000110268593,-0.43617737293243397,0.0000012330710887908936],""direction"":[0.6554719818960437,-0.40623934081372576,-0.6366522433200894],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""source-cad"",""title"":""Source CAD node 2603337_PROFIL_1 at occurrence path DMU50_4843_ASM > 2590726_KS-BEH_ZEI > 2603337_PROFIL_1"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Coolant Support Profile is the elongated structural profile in the coolant-support group.,It supports nearby coolant-related components and maintains their relative position.,"It belongs to the coolant support assembly near the support arm, vessel shells, and elbow joint.","Inspect the support profile straightness, attachment points, surface damage, and clearance to adjacent parts from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not use the support profile as a handhold or lifting point. Follow authorized service instructions.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#292923,component-label,C41,Auxiliary Pipe,Machine Auxiliary,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[-0.27300000190734863,0.24539615213871002,0.00190063938498497],""direction"":[-0.7482665540294164,-0.45527722443858565,-0.4825140547470509],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""source-cad"",""title"":""Source CAD node 2644101_ROHR at occurrence path DMU50_4843_ASM > 3755454 > 2644101_ROHR"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Auxiliary Pipe is the visible pipe run within the auxiliary support group.,It routes an unidentified auxiliary medium between nearby equipment; the medium and pressure are not established.,It belongs to the pipe support and auxiliary module beside the DS04 auxiliary module and support structure.,"Inspect the pipe surface, joints, support clamps, and signs of leakage or abrasion from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not disconnect the auxiliary pipe until qualified personnel identify its contents and isolate hazards.
